player_id,name,current_club_id,country_of_citizenship,date_of_birth,position,foot,height_in_cm
780146,Idrissa Dioh,3911,France,1999-01-21,Midfield,Right,187
39913,Ludovic Baal,3911,French Guiana,1986-05-24,Defender,Left,176
215677,Mouez Hassen,3911,Tunisia,1995-03-05,Goalkeeper,Right,186
800272,Boubakar Camara,826,France,2001-03-27,Attack,Left,173
272549,Tony Mauricio,826,France,1994-03-22,Attack,Left,169
676525,Adam Oudjani,826,Algeria,2001-08-29,Attack,Right,185
166630,Manuel Perez,826,France,1991-05-11,Midfield,Right,182
137930,Zakaria Diallo,826,France,1986-08-13,Defender,Right,194
378965,Cheick Traoré,826,Mali,1995-03-31,Defender,Right,174
620163,Yann Kembo,826,France,2002-03-20,Defender,Left,196
545503,Seong-hoon Cheon,167,"Korea, South",2000-09-21,Attack,,190
108650,Yuya Osako,86,Japan,1990-05-18,Attack,Right,182
455661,Nick Woltemade,86,Germany,2002-02-14,Attack,Right,198
388029,Luca Schuler,33,Germany,1999-03-22,Attack,Right,190
21175,Vedad Ibisevic,33,Bosnia-Herzegovina,1984-08-06,Attack,Right,188
93827,Steven Skrzybski,33,Germany,1992-11-18,Attack,Right,174
89591,Felix Klaus,82,Germany,1992-09-13,Attack,Right,179
381724,Victor Sá,82,Brazil,1994-03-27,Attack,Both,178
447896,Ruwen Werthmüller,44,Switzerland,2001-01-28,Attack,Right,183
126214,Mathew Leckie,44,Australia,1991-02-04,Attack,Right,181
29401,Sami Khedira,44,Germany,1987-04-04,Midfield,Right,189
329814,Luca Horn,82,Germany,1998-12-19,Midfield,Left,177
337092,Tim Siersleben,82,Germany,2000-03-09,Defender,Left,187
441994,Lino Kasten,82,Germany,2001-01-17,Goalkeeper,Right,188
605558,Mikail Maden,33,Norway,2002-01-17,Attack,Right,164
283141,Blendi Idrizi,33,Kosovo,1998-05-02,Attack,Right,179
471897,Jimmy Kaparos,33,Netherlands,2001-12-25,Midfield,,187
596881,Florian Flick,33,Germany,2000-05-01,Midfield,Both,190
553905,Kerim Calhanoglu,33,Germany,2002-08-26,Defender,Left,183
282349,Timo Becker,33,Germany,1997-03-25,Defender,Right,190
126534,Salif Sané,33,Senegal,1990-08-25,Defender,Right,196
333074,Sören Ahlers,33,Germany,1997-09-09,Goalkeeper,Both,194
455933,Oscar Schönfelder,86,Germany,2001-02-05,Attack,Left,181
380078,Julian Rieckmann,86,Germany,2000-08-01,Midfield,Right,186
521474,Brooklyn Ezeh,33,Germany,2001-06-23,Defender,Left,188
193859,Patrick Erras,86,Germany,1995-01-21,Midfield,Right,196
60632,Theodor Gebre Selassie,86,Czech Republic,1986-12-24,Defender,Right,182
554395,Vasilios Pavlidis,33,Greece,2002-09-04,Defender,Left,186
5017,Niklas Moisander,86,Finland,1985-09-29,Defender,Left,183
259350,Chang-hoon Kwon,60,"Korea, South",1994-06-30,Attack,Left,173
42033,Philipp Bargfrede,86,Germany,1989-03-03,Midfield,Right,174
329373,Carlo Boukhalfa,60,Germany,1999-05-03,Midfield,Left,186
66005,Amir Abrashi,60,Albania,1990-03-27,Midfield,Right,172
378883,Lino Tempelmann,60,Germany,1999-02-02,Midfield,Right,174
348778,Niclas Thiede,60,Germany,1999-04-14,Goalkeeper,Both,186
471890,Max Geschwill,533,Germany,2001-07-07,Defender,Both,185
44713,Christian Clemens,3,Germany,1991-08-04,Attack,Right,179
55510,Marco Höger,3,Germany,1989-09-16,Midfield,Right,182
452392,Robert Voloder,3,Germany,2001-05-09,Defender,Left,185
464906,Sava-Arangel Cestic,3,Serbia,2001-02-19,Defender,Right,192
337082,Julian Krahl,3,Germany,2000-01-22,Goalkeeper,Right,194
21327,Ron-Robert Zieler,3,Germany,1989-02-12,Goalkeeper,Right,188
613192,Jens Castrop,3,Germany,2003-07-29,Midfield,Right,178
164265,Dong-won Ji,39,"Korea, South",1991-05-28,Attack,Right,187
196139,Robert Glatzel,39,Germany,1994-01-08,Attack,Both,193
91716,Frederik Sörensen,3,Denmark,1992-04-14,Defender,Right,194
206542,Robin Quaison,39,Sweden,1993-10-09,Attack,Right,183
211530,Omer Hanin,39,Israel,1998-05-14,Goalkeeper,Both,192
337090,Marius Liesegang,39,Germany,2000-01-07,Goalkeeper,Right,188
58124,Julian Schieber,167,Germany,,Attack,Left,186
401639,Lukas Petkov,167,Germany,2000-11-01,Attack,Both,183
596186,Dion Berisha,167,Kosovo,2003-05-09,Attack,Left,181
330635,Felix Götze,167,Germany,1998-02-11,Midfield,Right,185
34542,Marek Suchy,167,Czech Republic,1988-03-29,Defender,Right,183
401717,Julio Villalba,18,Paraguay,1998-09-17,Attack,Right,176
530157,Cem Türkmen,15,Turkey,2002-03-29,Midfield,Right,178
519226,Jabez Makanda,24,Angola,2001-08-08,Attack,Right,186
404262,Lukas Fahrnberger,24,Austria,2001-01-08,Midfield,Left,182
472224,Felix Irorere,24,Germany,2002-06-21,Defender,,195
529198,Fynn Otto,24,Germany,2002-03-08,Defender,Both,192
58178,David Abraham,24,Argentina,1986-07-15,Defender,Right,188
30059,Lars Bender,15,Germany,1989-04-27,Midfield,Right,185
29993,Sven Bender,15,Germany,1989-04-27,Midfield,Right,186
527555,Marcel Johnen,15,Germany,2002-10-11,Goalkeeper,Both,186
441238,Yannick Brugger,24,Germany,2001-01-17,Defender,Right,190
569288,Elias Bördner,24,Germany,2002-02-18,Goalkeeper,Right,188
768384,Momo Cissé,79,Guinea,2002-10-17,Attack,Right,178
59032,Aleksandar Dragovic,15,Austria,1991-03-06,Defender,Right,186
363424,Luca Mack,79,Germany,2000-05-25,Midfield,Right,186
467426,Dennis Borkowski,23826,Germany,2002-01-26,Attack,Right,184
504089,Famana Quizera,18,Portugal,2002-04-25,Attack,Right,172
47285,Ibrahima Traoré,18,Guinea,1988-04-21,Attack,Left,171
51346,Michael Lang,18,Switzerland,1991-02-08,Defender,Right,185
19305,Oscar Wendt,18,Sweden,1985-10-24,Defender,Left,181
392154,Kaan Kurt,18,Germany,2001-12-21,Defender,Both,174
32779,Max Grün,18,Germany,1987-04-05,Goalkeeper,Right,190
333451,Dominik Wanner,16,Germany,1999-05-04,Midfield,Left,176
25727,Lukasz Piszczek,16,Poland,1985-06-03,Defender,Right,184
212718,Dimitri Oberlin,27,Switzerland,1997-09-27,Attack,Right,182
343337,Fiete Arp,27,Germany,2000-01-06,Attack,Right,186
336324,Daniels Ontuzans,27,Latvia,2000-03-07,Attack,Right,183
569033,Armindo Sieb,27,Germany,2003-02-17,Attack,Both,175
380423,Maximilian Zaiser,27,Germany,1999-03-08,Midfield,Right,177
422211,Alexander Lungwitz,27,Germany,2000-08-04,Defender,Left,180
44017,Javi Martínez,27,Spain,1988-09-02,Midfield,Right,189
335455,Kilian Senkbeil,27,Germany,1999-05-22,Defender,Right,184
453874,Lukas Schneller,27,Germany,2001-10-26,Goalkeeper,Left,188
815359,Lenny Joseph,347,France,2000-10-12,Attack,Right,183
857148,Mamadou Camara,1095,France,2001-02-07,Attack,Right,184
334998,Robin Kehr,65,Germany,2000-02-22,Attack,Left,189
571140,Luis Hartwig,80,Germany,2002-11-23,Attack,,180
581912,Diego Zuppel,3522,Italy,2002-10-13,Attack,Left,192
243225,Samuel Mraz,3522,Slovakia,1997-05-13,Attack,Right,183
308278,Rey Manaj,3522,Albania,1997-02-24,Attack,Right,182
459661,Eddie Salcedo,3522,Italy,2001-10-01,Attack,Right,178
538974,Janis Antiste,3522,France,2002-08-18,Attack,Right,183
482836,David Strelec,3522,Slovakia,2001-04-04,Attack,Left,185
540827,Suf Podgoreanu,3522,Israel,2002-01-20,Attack,Right,193
883048,Dennis Deloriè,3522,Italy,2004-11-06,Attack,,0
632829,Niccolò Pietra,3522,Italy,2003-09-28,Midfield,Right,189
435213,Léo Sena,3522,Brazil,1995-12-31,Midfield,Right,175
344595,Aurélien Nguiamba,3522,France,1999-01-18,Midfield,Left,179
287367,Luca Vignali,3522,Italy,1996-01-11,Defender,Right,186
632831,Nicolò Bertola,3522,Italy,2003-03-23,Defender,Right,192
372809,Petko Hristov,3522,Bulgaria,1999-03-01,Defender,Right,191
167342,Adrian Grbic,1158,Austria,1996-08-04,Attack,Both,188
810411,Pablo Pagis,1158,France,2002-12-29,Attack,Both,181
704270,Sambou Soumano,1158,Senegal,2001-01-03,Attack,,182
412671,Quentin Boisgard,1158,France,1997-03-17,Attack,Right,174
56794,Fabien Lemoine,1158,France,1987-03-16,Midfield,Right,175
804547,Redwan Bourlès,1158,France,2003-01-02,Midfield,Left,186
127182,Thomas Monconduit,1158,France,1991-02-10,Midfield,Right,184
562175,Ronny Labonne,1158,France,1997-09-14,Defender,Right,0
804548,Baptiste Mouazan,1158,France,2001-09-27,Midfield,Right,174
648886,Samuel Loric,1158,France,2000-07-05,Defender,Left,183
799936,Loris Mouyokolo,1158,France,2001-05-22,Defender,Right,194
23960,Jérémy Morel,1158,Madagascar,1984-04-02,Defender,Left,172
80036,Thomas Fontaine,1158,Madagascar,1991-05-08,Defender,Left,185
314912,Jérôme Hergault,1158,France,1986-04-05,Defender,Right,185
57134,Matthieu Dreyer,1158,France,1989-03-20,Goalkeeper,Right,188
593315,Thomas Callens,1158,France,1998-09-06,Goalkeeper,Left,182
412829,Léo Pétrot,1158,France,1997-04-15,Defender,Left,188
704801,Joe McGlynn,1132,Scotland,2002-09-27,Attack,,0
63200,Ashley Barnes,1132,England,1989-10-30,Attack,Right,185
101500,Matej Vydra,1132,Czech Republic,1992-05-01,Attack,Right,180
53360,Jay Rodríguez,1132,England,1989-07-29,Attack,Right,185
14221,Aaron Lennon,1132,England,1987-04-16,Attack,Right,165
614700,Dara Costelloe,1132,Ireland,2002-12-11,Attack,Left,175
89231,Jóhann Berg Gudmundsson,1132,Iceland,1990-10-27,Attack,Left,186
657863,Lewis Richardson,1132,England,2003-02-07,Attack,,0
596217,Mark Helm,1132,England,2001-10-21,Midfield,Right,173
677311,Anthony Mancini,1132,France,2001-04-06,Midfield,Left,180
293569,Josh Brownhill,1132,England,1995-12-19,Midfield,Right,179
15773,Phil Bardsley,1132,Scotland,1985-06-28,Defender,Right,180
102258,Matthew Lowton,1132,England,1989-06-09,Defender,Right,180
40613,Jack Cork,1132,England,1989-06-25,Midfield,Right,185
91317,Ashley Westwood,1132,England,1990-04-01,Midfield,Right,174
49755,Dale Stephens,1132,England,1989-06-12,Midfield,Right,185
686839,Owen Dodgson,1132,England,2003-03-19,Defender,Left,178
195633,Charlie Taylor,1132,England,1993-09-18,Defender,Left,183
788283,Bobby Thomas,1132,England,2001-01-30,Defender,Right,186
43763,Erik Pieters,1132,Netherlands,1988-08-07,Defender,Left,183
214666,Connor Roberts,1132,Wales,1995-09-23,Defender,Right,175
733430,Sam Waller,1132,England,2003-09-09,Goalkeeper,,187
285033,Will Norris,1132,England,1993-08-12,Goalkeeper,Right,190
111114,Kevin Long,1132,Ireland,1990-08-18,Defender,Right,188
410436,Bailey Peacock-Farrell,1132,Northern Ireland,1996-10-29,Goalkeeper,Left,194
581890,Lukas Jensen,1132,Denmark,1999-03-18,Goalkeeper,Right,198
283140,Tarsis Bonga,80,Germany,1997-01-10,Attack,Right,197
166240,Jürgen Locadia,80,Netherlands,1993-11-07,Attack,Right,193
41541,Danny Blum,80,Germany,1991-01-07,Attack,Left,184
148824,Soma Novothny,80,Hungary,1994-06-16,Attack,Right,185
93837,Tom Weilandt,80,Germany,1992-04-27,Attack,Right,186
41458,Robert Tesche,80,Germany,1987-05-27,Midfield,Right,182
260655,Eduard Löwen,80,Germany,1997-01-28,Midfield,Right,188
452222,Moritz Römling,80,Germany,2001-04-30,Defender,Left,186
186477,Herbert Bockhorn,80,Germany,1995-01-31,Defender,Right,176
154578,Saulo Decarli,80,Switzerland,1992-02-04,Defender,Right,188
596813,Dickson Abiama,65,Nigeria,1998-11-03,Attack,Right,184
410649,Afimico Pululu,65,Angola,1999-03-23,Attack,Left,175
136181,Havard Nielsen,65,Norway,1993-07-15,Attack,Right,187
243856,Cedric Itten,65,Switzerland,1996-12-27,Attack,Right,189
171209,Branimir Hrgota,65,Sweden,1993-01-12,Attack,Left,185
384745,Tobias Raschl,65,Germany,2000-02-21,Midfield,Right,177
279064,Nils Seufert,65,Germany,1997-02-03,Midfield,Both,182
310662,Timothy Tillman,65,Germany,1999-01-04,Midfield,Right,183
451340,Nunoo Sarpei,65,Ghana,1998-08-22,Midfield,Right,178
161204,Julian Green,65,United States,1995-06-06,Midfield,Right,173
192300,Max Christiansen,65,Germany,1996-09-25,Midfield,Right,185
296378,Luca Itter,65,Germany,1999-01-05,Defender,Left,183
392131,Simon Asta,65,Germany,2001-01-25,Defender,Right,178
196084,Marco Meyerhöfer,65,Germany,1995-11-18,Defender,Right,179
536472,Abdourahmane Barry,65,France,2000-02-21,Defender,Right,185
690218,Oliver Fobassam,65,Germany,2003-04-06,Defender,Right,190
247661,Gideon Jung,65,Germany,1994-09-12,Defender,Right,189
153555,Sebastian Griesbeck,65,Germany,1990-10-03,Defender,Right,189
748061,Lasse Schulz,65,Finland,2003-03-29,Goalkeeper,Right,198
291383,Leon Schaffran,65,Germany,1998-07-31,Goalkeeper,Right,186
170517,Marius Funk,65,Germany,1996-01-01,Goalkeeper,Right,187
411287,Justin Hoogma,65,Netherlands,1998-06-11,Defender,Left,190
199221,Andreas Linde,65,Sweden,1993-07-24,Goalkeeper,Right,196
36898,Sascha Burchert,65,Germany,1989-10-30,Goalkeeper,Right,187
129990,Hyun-jun Suk,1095,"Korea, South",1991-06-29,Attack,Right,190
721746,Nassim Chadli,1095,Morocco,2001-07-28,Attack,Left,181
857154,Alexis Lefebvre,1095,France,2003-05-21,Attack,,0
225452,Patrick Roberts,1095,England,1997-02-05,Attack,Left,167
508941,Dylan Chambost,1095,France,1997-08-19,Attack,Left,177
917104,Derek Mazou-Sacko,1095,France,2004-10-06,Midfield,Right,0
429790,Luka Ilic,1095,Serbia,1999-07-02,Attack,Left,182
485962,Calvin Bombo,1095,Central African Republic,1999-01-18,Midfield,,187
486814,Filip Krastev,1095,Bulgaria,2001-10-15,Midfield,Right,178
282734,Gerson Rodrigues,1095,Luxembourg,1995-06-20,Attack,Right,188
859396,Metinho,1095,Brazil,2003-04-23,Midfield,Right,178
126683,Tristan Dingomé,1095,Cameroon,1991-02-17,Midfield,Left,174
972479,Bachir Diop,1095,France,2002-08-21,Midfield,,0
485959,Benrandy Abdallah,1095,France,1999-07-01,Defender,Right,184
972473,Anas Namri,1095,Morocco,2001-11-12,Defender,Right,168
283127,Oualid El Hajjam,1095,Morocco,1991-02-19,Defender,Right,181
982864,Mathis Hamdi,1095,France,2003-10-18,Defender,,180
976271,Lassine Soumaoro,1095,Mali,2002-12-19,Defender,,0
815346,Nathan Gassama,1095,France,2001-01-05,Defender,Left,191
341394,Gabriel Mutombo,1095,France,1996-01-19,Defender,Right,191
917101,Rudy Kohon,1095,France,2004-05-23,Defender,,0
213052,Jimmy Giraudon,1095,France,1992-01-16,Defender,Right,184
125350,Sébastien Rénot,1095,France,1989-11-11,Goalkeeper,,185
275361,Karim Azamoum,1095,France,1990-01-17,Defender,Right,178
510262,Ryan Bouallak,1095,France,1999-08-19,Goalkeeper,Right,190
804708,Brandon Dominguès,1095,France,2000-06-06,Midfield,Right,172
969153,Mathis Clairicia,3524,France,2002-08-30,Attack,Right,0
272644,Jordan Tell,3524,France,1997-06-10,Attack,Right,185
503518,Aboubakar Sidibé,3524,France,1996-05-03,Attack,Right,180
221151,Jodel Dossou,3524,Benin,1992-03-17,Attack,,180
657635,Bryan Teixeira,3524,Cape Verde,2000-09-01,Attack,Right,173
495667,Lucas Da Cunha,3524,France,2001-06-09,Attack,Left,174
806496,Yadaly Diaby,3524,France,2000-08-09,Attack,,0
306191,Jason Berthomier,3524,France,1990-01-06,Attack,Left,177
668503,Naël Jaby,3524,France,2001-04-20,Midfield,Right,175
1020544,Yuliwes Bellache,3524,Algeria,2002-12-15,Midfield,,169
837093,Fred Gnalega,3524,Cote d'Ivoire,2001-10-08,Midfield,Right,175
159907,Jonathan Iglesias,3524,Uruguay,1988-12-17,Midfield,Right,170
170459,Jérôme Phojo,3524,France,1993-04-15,Defender,Right,178
422715,Arial Mendy,3524,Senegal,1994-11-07,Defender,Left,180
912601,Baptiste Boît,3524,France,2001-11-17,Defender,,187
170487,Josué Albert,3524,French Guiana,1992-01-21,Defender,Left,187
203761,Vital Nsimba,3524,DR Congo,1993-07-08,Defender,Left,169
942083,Karim Mohamed,3524,Comoros,2001-04-02,Defender,Right,0
590629,Julien Boyer,3524,France,1998-04-10,Defender,Left,180
391192,Jean-Claude Billong,3524,Cameroon,1993-12-28,Defender,Right,192
853344,Sekou Yansané,583,France,2003-04-28,Attack,Right,184
618416,Kenny Nagera,583,France,2002-02-21,Attack,Right,177
379869,Arthur Desmas,3524,France,1994-04-07,Goalkeeper,Right,196
659521,Edouard Michut,583,France,2003-03-04,Attack,Right,177
129473,Rafinha,583,Brazil,1993-02-12,Attack,Left,174
606576,Denis Franchi,583,Italy,2002-10-22,Goalkeeper,Right,189
203504,Pierre-Yves Hamel,3524,France,1994-02-03,Attack,Right,189
729814,Georges Mikautadze,347,Georgia,2000-10-31,Attack,Right,176
461790,Louis Mafouta,347,Central African Republic,1994-07-02,Attack,,181
591914,Warren Tchimbembé,347,Congo,1998-04-21,Attack,Right,180
568701,Lamine Gueye,347,Senegal,1998-03-13,Attack,,178
122116,Nicolas de Préville,347,France,1991-01-08,Attack,Right,182
205587,Opa Nguette,347,Senegal,1994-07-08,Attack,Right,182
506009,Amine Bassi,347,Morocco,1997-11-27,Attack,Right,173
202318,Farid Boulaya,347,Algeria,1993-02-25,Attack,Right,180
568696,Cheikh Sabaly,347,Senegal,1999-03-04,Attack,Right,168
628834,Danley Jean Jacques,347,Haiti,2000-05-20,Midfield,Right,180
126699,Vincent Pajot,347,France,1990-08-19,Midfield,Right,180
205503,Ibrahim Amadou,347,France,1993-04-06,Midfield,Right,183
342209,Kévin N'Doram,347,France,1996-01-22,Midfield,Right,185
743500,William Mikelbrencis,347,France,2004-02-25,Defender,Right,176
293944,Habib Maïga,347,Cote d'Ivoire,1996-01-01,Midfield,Right,181
127075,Manuel Cabit,347,Martinique,1993-06-03,Defender,Left,180
434358,Sofiane Alakouch,347,Morocco,1998-07-29,Defender,Right,175
855309,Noah Zilliox,347,France,2003-03-17,Defender,,0
344886,Matthieu Udol,347,France,1996-03-20,Defender,Left,178
620315,Lenny Lacroix,347,France,2003-02-06,Defender,Right,186
57404,Jean-Armel Kana-Biyik,347,Cameroon,1989-07-03,Defender,Right,184
520530,Fali Candé,347,Guinea-Bissau,1998-01-24,Defender,Left,184
258254,Jemerson,347,Brazil,1992-08-24,Defender,Right,184
402004,Mamadou Fofana,347,Mali,1998-01-21,Defender,Both,186
130110,David Oberhauser,347,France,1990-11-29,Goalkeeper,Right,187
666975,Ousmane Ba,347,Senegal,2002-06-06,Goalkeeper,Right,185
56809,Alexandre Oukidja,347,Algeria,1988-07-19,Goalkeeper,Right,184
205465,Marc-Aurèle Caillard,347,France,1994-05-12,Goalkeeper,Right,191
442320,Didier Lamkel Zé,347,Cameroon,1996-09-17,Attack,Right,192
806310,Amadou Salif Mbengue,347,Senegal,2002-01-05,Defender,Right,180
855160,Guédé Nadje,1420,Cote d'Ivoire,2003-11-12,Attack,Right,0
37834,Felipe Caicedo,398,Ecuador,1988-09-05,Attack,Left,183
673495,Emil Roback,5,Sweden,2003-05-03,Attack,Right,188
807689,Frank Magri,1420,France,1999-09-04,Attack,Right,178
698548,Marko Lazetić,5,Serbia,2004-01-22,Attack,Right,192
658244,Luigi Samele,6574,Italy,2002-04-09,Attack,Right,186
806524,Hilmir Rafn Mikaelsson,607,Iceland,2004-02-02,Attack,,0
271622,Óttar Magnús Karlsson,607,Iceland,1997-02-21,Attack,Left,190
603891,Emmanuel Ekong,749,Sweden,2002-06-25,Attack,Right,176
988862,Moustapha Cissé,800,Guinea,2003-09-14,Attack,Right,182
650993,Filippo Missori,12,Italy,2004-03-24,Defender,Right,182
84344,Davide Santon,12,Italy,1991-01-02,Defender,Right,187
502821,Riccardo Calafiori,12,Italy,2002-05-19,Defender,Left,188
861192,Dimitrios Keramitsis,12,Greece,2004-07-01,Defender,Both,193
628645,Filippo Tripi,12,Italy,2002-01-06,Defender,Right,180
716411,Maissa Ndiaye,12,Senegal,2002-01-28,Defender,Right,190
164534,Francesco Forte,607,Italy,1993-05-01,Attack,Left,187
566861,Issa Bah,607,Luxembourg,2002-07-05,Attack,Right,173
566613,Bjarki Bjarkason,607,Iceland,2000-05-11,Attack,Right,180
703227,Davide Mastrantonio,12,Italy,2004-01-16,Goalkeeper,Right,189
406042,Dennis Johnsen,607,Norway,1998-02-17,Attack,Right,185
623872,Patrick Leal,607,United States,2003-02-21,Attack,Right,180
238950,Francesco Di Mariano,607,Italy,1996-04-20,Attack,Right,177
33706,Nani,607,Portugal,1986-11-17,Attack,Both,177
225055,Jean-Pierre Nsame,607,Cameroon,1993-05-01,Attack,Right,188
438682,Daniel Fuzato,12,Brazil,1997-07-04,Goalkeeper,Right,190
270515,Lauri Ala-Myllymäki,607,Finland,1997-06-04,Attack,Right,182
377665,Arnór Sigurdsson,607,Iceland,1999-05-15,Attack,Right,177
165531,Jacopo Dezi,607,Italy,1992-02-10,Midfield,Right,178
200188,Mattia Aramu,607,Italy,1995-05-14,Attack,Left,180
670096,Tanner Tessmann,607,United States,2001-09-24,Midfield,Right,188
504209,Gianluca Busio,607,United States,2002-05-28,Midfield,Right,172
659781,Jack de Vries,607,United States,2002-03-28,Attack,Left,178
287875,Luca Fiordilino,607,Italy,1996-07-25,Midfield,Right,178
204987,Dor Peretz,607,Israel,1995-05-17,Midfield,Right,185
654543,Jakob Pálsson,607,Iceland,2003-01-07,Defender,,0
102984,Antonio Junior Vacca,607,Italy,1990-05-13,Midfield,Right,170
378260,David Schnegg,607,Austria,1998-09-29,Defender,Left,185
228444,Ridgeciano Haps,607,Suriname,1993-06-12,Defender,Left,175
239934,Maximilian Ullmann,607,Austria,1996-06-17,Defender,Left,180
894579,Morré Makadji,607,France,2004-03-02,Defender,Left,187
817275,Filippo Mozzo,607,Italy,2004-04-21,Midfield,Right,175
198873,Marco Modolo,607,Italy,1989-03-23,Defender,Right,186
438961,Michael Svoboda,607,Austria,1998-10-15,Defender,Right,195
529833,Riccardo Pigozzo,607,Italy,2000-02-26,Goalkeeper,Right,193
323929,Bruno Bertinato,607,Brazil,1998-05-31,Goalkeeper,Left,194
721481,Roman Lazar,607,Moldova,2005-06-28,Goalkeeper,,0
616228,Filippo Neri,607,Italy,2002-12-04,Goalkeeper,,188
135747,Luca Lezzerini,607,Italy,1995-03-24,Goalkeeper,Right,195
12359,Niki Mäenpää,607,Finland,1985-01-23,Goalkeeper,Right,187
